mes,data,descricao,valor,saldo
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,62333.84
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,62633.52
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,62933.2
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,63232.88
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,63532.56
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,63832.24
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,64131.92
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,64431.6
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,64731.28
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,65030.96
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,65330.64
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,65630.32
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,65930.0
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,66229.68
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,66529.36
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,66829.04
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,67128.72
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,67428.4
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,67728.08
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,68027.76
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,68327.44
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,68627.12
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,68926.8
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,69226.48
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,69526.16
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,69825.84
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,70125.52
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,70425.2
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,70724.88
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,71024.56
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,71324.24
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,71623.92
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,71923.6
2024-12,24/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,72223.28
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,72529.33
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,72835.38
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,73141.43
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,73447.48
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,73753.53
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,74059.58
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,74365.63
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,74671.68
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,74977.73
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,75283.78
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,75589.83
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,75895.88
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,76201.93
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,76507.98
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,76814.03
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,77120.08
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,77426.13
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,77732.18
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,309.05,78041.23
2024-12,26/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,309.05,78350.28
2024-12,27/12/24,FORNECEDOR / PRESTADOR DE SERVIÇOS,4725.0,73625.28
2024-12,27/12/24,FORNECEDOR / PRESTADOR DE SERVIÇOS,21073.5,52551.78
2024-12,30/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.35,52858.13
2024-12,30/12/24,MOVIMENTAÇÃO PESSOA FÍSICA,306.35,53164.48
2024-12,31/12/24,Rendimento de Aplicação C,24.85,53189.33
2025-10,01/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.45,91433.01
2025-10,01/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.45,91757.46
2025-10,01/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.45,92081.91
2025-10,01/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.45,92406.36
2025-10,01/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,330.67,92737.03
2025-10,01/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,355.65,93092.68
2025-10,01/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,595.16,92497.52
2025-10,01/10/25,Despesas Bancarias DÉBITO PACOTE SERVIÇOS Unidade XXX,44.74,92452.78
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.55,92777.33
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.55,93101.88
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.55,93426.43
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.55,93750.98
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.55,94075.53
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.55,94400.08
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.55,94724.63
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,327.65,95052.28
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,337.09,95389.37
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,364.93,95754.3
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,467.29,96221.59
2025-10,02/10/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,100.0,96121.59
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,170.0,95951.59
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,229.56,95722.03
2025-10,02/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,4200.0,91522.03
2025-10,02/10/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,4200.0,87322.03
2025-10,03/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.65,87646.68
2025-10,03/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.65,87971.33
2025-10,03/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.65,88295.98
2025-10,03/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,368.55,88664.53
2025-10,03/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,383.18,89047.71
2025-10,03/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,392.25,89439.96
2025-10,03/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,467.44,89907.4
2025-10,06/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.75,90232.15
2025-10,06/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,365.17,90597.32
2025-10,06/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,121.7,90475.62
2025-10,07/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.85,90800.47
2025-10,07/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.85,91125.32
2025-10,07/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.85,91450.17
2025-10,07/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,324.85,91775.02
2025-10,07/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,343.64,92118.66
2025-10,07/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,368.81,92487.47
2025-10,07/10/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,2730.57,89756.9
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90074.03
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90391.16
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90708.29
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91025.42
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91342.55
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91659.68
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91976.81
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92293.94
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92611.07
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92928.2
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93245.33
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93562.46
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93879.59
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94196.72
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,94519.95
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.15,94845.1
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,331.37,95176.47
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,95511.9
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,95847.33
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,96182.76
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,343.97,96526.73
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,347.63,96874.36
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,350.2,97224.56
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,356.52,97581.08
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,356.52,97937.6
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,356.52,98294.12
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,356.52,98650.64
2025-10,08/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,65.0,98585.64
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,98806.77
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99123.9
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99441.03
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99758.16
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100075.29
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100392.42
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100709.55
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101026.68
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101343.81
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101660.94
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101978.07
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102295.2
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102612.33
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102929.46
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,103246.59
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,103569.82
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,103893.05
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.25,104218.3
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.25,104543.55
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.25,104868.8
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.25,105194.05
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,337.86,105531.91
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,337.86,105869.77
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,383.19,106252.96
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,587.02,106839.98
2025-10,09/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.17,106504.81
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,89736.34
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90053.47
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90370.6
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,90687.73
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91004.86
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91321.99
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91639.12
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,91956.25
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92273.38
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92590.51
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92907.64
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93224.77
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93541.9
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93859.03
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,94182.26
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,94517.69
2025-10,10/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,347.63,94865.32
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,95182.45
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,95499.58
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,95816.71
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,96133.84
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,96450.97
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,96768.1
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,97085.23
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,97402.36
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,97719.49
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.45,98044.94
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,98374.27
2025-10,13/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,341.53,98715.8
2025-10,13/10/25,Feira C,25.0,98740.8
2025-10,13/10/25,Feira C,35.0,98775.8
2025-10,13/10/25,Feira C,35.0,98810.8
2025-10,13/10/25,Feira C,50.0,98860.8
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99177.93
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99495.06
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99812.19
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100129.32
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100446.45
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100763.58
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101080.71
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101397.84
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,101721.07
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.55,102046.62
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,102375.95
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,341.53,102717.48
2025-10,14/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,3104.0,99565.48
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99882.61
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100199.74
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100516.87
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100834.0
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101151.13
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101468.26
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,101785.39
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102102.52
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102419.65
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102736.78
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,103053.91
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,103371.04
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,103688.17
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,104005.3
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,104322.43
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,104639.56
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,104956.69
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,105273.82
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,105590.95
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,105908.08
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,106225.21
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,106542.34
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,106865.57
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,107188.8
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,107512.03
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.85,107837.88
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.85,108163.73
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,335.43,108499.16
2025-10,15/10/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,944.47,107554.69
2025-10,15/10/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,2775.07,104779.62
2025-10,15/10/25,Feira C,35.0,104814.62
2025-10,15/10/25,Feira C,35.0,104849.62
2025-10,15/10/25,Feira C,35.0,104884.62
2025-10,15/10/25,Feira Elisete ref. 10/2Unidade XXX,407.95,105292.57
2025-10,15/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,1352.08,106644.65
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,106961.78
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,107278.91
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,107596.04
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,107913.17
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,108236.4
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,325.95,108562.35
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,159.5,108402.85
2025-10,16/10/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,220.0,108182.85
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,600.0,107582.85
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,1004.4,106578.45
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,1188.0,105390.45
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,1280.0,104110.45
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,1410.0,102700.45
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,2490.17,100210.28
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,2945.36,97264.92
2025-10,16/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,4950.0,92314.92
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,248.35,92563.27
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,92880.4
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93197.53
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93514.66
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,93831.79
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94148.92
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94466.05
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,94783.18
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,95100.31
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,95417.44
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,95734.57
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,96051.7
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,96368.83
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,96685.96
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,97003.09
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,97320.22
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,97637.35
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,97954.48
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,98271.61
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,98588.74
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,98905.87
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99223.0
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99540.13
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,99857.26
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,100174.39
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,323.23,100497.62
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,326.05,100823.67
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,329.33,101153.0
2025-10,17/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,365.41,101518.41
2025-10,17/10/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,38.37,101480.04
2025-10,17/10/25,Feira Elisete 16/10/2Unidade XXX,212.5,101692.54
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102009.67
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102326.8
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102643.93
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,102961.06
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,103278.19
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,103595.32
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,103912.45
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,104229.58
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,326.15,104555.73
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,341.53,104897.26
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,365.41,105262.67
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,430.78,105693.45
2025-10,20/10/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,56.0,105637.45
2025-10,20/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,171.0,105466.45
2025-10,20/10/25,Jonathan Henrique Manoel D,350.0,105116.45
2025-10,20/10/25,Feira C,35.0,105151.45
2025-10,20/10/25,Feira C,35.0,105186.45
2025-10,20/10/25,Feira C,35.0,105221.45
2025-10,20/10/25,Fundo Bicicletas C,1200.0,106421.45
2025-10,20/10/25,Fundo Bicicletas C,1200.0,107621.45
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,107938.58
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,108255.71
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,108572.84
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,108889.97
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,109207.1
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,109524.23
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,109841.36
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,110158.49
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,110475.62
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,110792.75
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,111109.88
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,111427.01
2025-10,21/10/25,MOVIMENTAÇÃO PESSOA FÍSICA,317.13,111744.14
